Package;Komponen;Level;Indikator;Pertanyaan
0;Personal Data Protection;Improve & Control;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi telah menetapkan prosedur atau mekanisme perbaikan dan pengendalian berdasarkan hasil analisis pemetaan alur data untuk memastikan keamanan dan kepatuhan?
0;Personal Data Protection;Sustain;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi secara berkelanjutan memperbarui dan memelihara pemetaan alur data internal dan pertukaran data eksternal, termasuk kapan dan di mana data pribadi diperoleh, sesuai perkembangan proses bisnis dan regulasi?
0;Personal Data Protection;Recognize;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah organisasi menyadari pentingnya mendokumentasikan setiap proses yang melibatkan data pribadi?
0;Personal Data Protection;Define;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi sudah didokumentasikan?
0;Personal Data Protection;Measure;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah organisasi secara rutin melakukan audit untuk memverifikasi bahwa proses yang didokumentasikan telah diterapkan secara konsisten?
0;Personal Data Protection;Analyze;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah organisasi menganalisis dokumentasi untuk mengidentifikasi potensi kelemahan atau risiko dalam penanganan data pribadi?
0;Personal Data Protection;Improve & Control;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah ada program untuk memperbarui dan menyempurnakan dokumentasi proses data pribadi seiring dengan perubahan operasional atau regulasi?
0;Personal Data Protection;Sustain;Dokumentasi proses terkait penyimpanan, pengolahan, dan pertukaran data pribadi di organisasi;Apakah organisasi secara konsisten mengalokasikan sumber daya untuk memelihara dokumentasi ini dan memastikan relevansinya dalam jangka panjang?
0;Personal Data Protection;Recognize;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;Apakah organisasi menyadari kewajiban hukum untuk melaporkan insiden kebocoran data pribadi kepada regulator dan subjek data?
0;Personal Data Protection;Define;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;apakah organisasi sudah memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi?
0;Personal Data Protection;Measure;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;Apakah ada pengukuran yang dilakukan untuk menilai kepatuhan terhadap batas waktu pelaporan insiden yang ditetapkan oleh regulasi?
0;Personal Data Protection;Analyze;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;Apakah ada analisis terhadap efektivitas proses pelaporan dalam memastikan semua pihak yang relevan (misalnya, tim hukum, manajemen) segera diberi tahu?
0;Personal Data Protection;Improve & Control;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;Apakah ada kontrol yang diterapkan untuk memastikan bahwa setiap insiden kebocoran data pribadi selalu dilaporkan, tanpa terkecuali?
0;Personal Data Protection;Sustain;Organisasi memiliki proses untuk melaporkan insiden terkait terungkapnya data pribadi;Apakah organisasi secara konsisten mengalokasikan sumber daya untuk memelihara dan menyebarkan proses pelaporan insiden?
0;Personal Data Protection;Recognize;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;Apakah ada pemahaman bahwa pengungkapan yang tidak sesuai prosedur dapat menimbulkan risiko hukum bagi organisasi?
0;Personal Data Protection;Define;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;apakah organisasi sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum?
0;Personal Data Protection;Measure;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;Apakah organisasi mencatat setiap permintaan resmi dari aparat penegak hukum dan tindakan yang diambil?
0;Personal Data Protection;Analyze;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;Apakah organisasi menganalisis proses pengungkapan data untuk mengidentifikasi potensi hambatan atau risiko hukum?
0;Personal Data Protection;Improve & Control;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;Apakah ada kontrol yang diterapkan untuk memastikan bahwa data pribadi hanya diungkapkan setelah permintaan diverifikasi dan disetujui oleh pihak yang berwenang?
0;Personal Data Protection;Sustain;Organisasi  sudah menerapkan proses terkait pengungkapan data pribadi atas permintaan resmi aparat penegak hukum.;Apakah organisasi secara konsisten mengalokasikan sumber daya untuk memelihara dan memperbarui proses ini agar tetap relevan dan patuh hukum?
0;Personal Data Protection;Recognize;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah organisasi menyadari pentingnya memastikan bahwa data pribadi yang dikelola tetap akurat dan mutakhir?
0;Personal Data Protection;Define;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan?
0;Personal Data Protection;Measure;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah organisasi secara rutin melakukan audit untuk mengukur tingkat akurasi data pribadi yang ada?
0;Personal Data Protection;Analyze;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah ada analisis terhadap dampak bisnis dari data pribadi yang tidak akurat?
0;Personal Data Protection;Improve & Control;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah ada program untuk memperbaiki proses validasi dan pembaruan data untuk meningkatkan efisiensi dan keakuratan?
0;Personal Data Protection;Sustain;Organisasi sudah menerapkan proses yang terkait dapat memastikan data pribadi tersebut akurat dan termutakhirkan.;Apakah proses untuk memastikan akurasi dan pembaruan data pribadi diintegrasikan ke dalam operasi bisnis sehari-hari?
